sk_respondente,sk_pergunta,publico,bloco,pergunta_slug,valor_texto,valor_numerico,carimbo,fonte
122,19,diarista,dores,frequencia_desmarque_cliente,Quase nunca acontece.,,2026-03-27 21:06:01.331,pesquisa_primaria
123,19,diarista,dores,frequencia_desmarque_cliente,Às vezes (umas 1 ou 2 vezes no mês).,1.0,2026-03-28 03:41:36.114,pesquisa_primaria
124,19,diarista,dores,frequencia_desmarque_cliente,Quase nunca acontece.,,2026-03-30 17:19:07.065,pesquisa_primaria
125,19,diarista,dores,frequencia_desmarque_cliente,Quase nunca acontece.,,2026-03-31 08:01:44.623,pesquisa_primaria
126,19,diarista,dores,frequencia_desmarque_cliente,Quase nunca acontece.,,2026-03-31 08:33:07.801,pesquisa_primaria
127,19,diarista,dores,frequencia_desmarque_cliente,Quase nunca acontece.,,2026-04-06 14:23:25.651,pesquisa_primaria
107,20,diarista,dores,consequencia_desmarque,Geralmente consigo arrumar outra faxina rápida no lugar.,,2026-03-24 19:27:38.431,pesquisa_primaria
108,20,diarista,dores,consequencia_desmarque,Geralmente consigo arrumar outra faxina rápida no lugar.,,2026-03-24 19:41:03.979,pesquisa_primaria
109,20,diarista,dores,consequencia_desmarque,O cliente me paga uma taxa ou metade do valor combinado.,,2026-03-24 20:04:07.461,pesquisa_primaria
110,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-25 13:38:54.909,pesquisa_primaria
111,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-25 14:16:00.306,pesquisa_primaria
112,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-25 14:18:16.907,pesquisa_primaria
113,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-25 20:59:45.105,pesquisa_primaria
114,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-26 09:12:33.191,pesquisa_primaria
115,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-26 11:58:05.444,pesquisa_primaria
116,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-27 20:16:44.565,pesquisa_primaria
117,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-27 20:26:05.482,pesquisa_primaria
118,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-27 20:30:39.852,pesquisa_primaria
119,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-27 20:35:14.582,pesquisa_primaria
120,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-27 21:02:36.821,pesquisa_primaria
121,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-27 21:05:43.627,pesquisa_primaria
122,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-27 21:06:01.331,pesquisa_primaria
123,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-28 03:41:36.114,pesquisa_primaria
124,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-30 17:19:07.065,pesquisa_primaria
125,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-31 08:01:44.623,pesquisa_primaria
126,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-03-31 08:33:07.801,pesquisa_primaria
127,20,diarista,dores,consequencia_desmarque,"Remarcamos para outro dia, mas eu fico no prejuízo e sem receber naquele dia.",,2026-04-06 14:23:25.651,pesquisa_primaria
107,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-24 19:27:38.431,pesquisa_primaria
108,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-24 19:41:03.979,pesquisa_primaria
109,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-24 20:04:07.461,pesquisa_primaria
110,21,diarista,dores,como_define_preco,Cobro pelo tamanho da casa (quantidade de cômodos).,,2026-03-25 13:38:54.909,pesquisa_primaria
111,21,diarista,dores,como_define_preco,Cobro pelo tamanho da casa (quantidade de cômodos).,,2026-03-25 14:16:00.306,pesquisa_primaria
112,21,diarista,dores,como_define_preco,Cobro pelo tamanho da casa (quantidade de cômodos).,,2026-03-25 14:18:16.907,pesquisa_primaria
113,21,diarista,dores,como_define_preco,"Cobro de acordo com as tarefas (se tem que passar roupa, limpar janela, etc).",,2026-03-25 20:59:45.105,pesquisa_primaria
114,21,diarista,dores,como_define_preco,Geralmente é o cliente que diz quanto pode pagar e eu aceito.,,2026-03-26 09:12:33.191,pesquisa_primaria
115,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-26 11:58:05.444,pesquisa_primaria
116,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-27 20:16:44.565,pesquisa_primaria
117,21,diarista,dores,como_define_preco,"Cobro de acordo com as tarefas (se tem que passar roupa, limpar janela, etc).",,2026-03-27 20:26:05.482,pesquisa_primaria
118,21,diarista,dores,como_define_preco,Cobro pelo tamanho da casa (quantidade de cômodos).,,2026-03-27 20:30:39.852,pesquisa_primaria
119,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-27 20:35:14.582,pesquisa_primaria
120,21,diarista,dores,como_define_preco,"Cobro de acordo com as tarefas (se tem que passar roupa, limpar janela, etc).",,2026-03-27 21:02:36.821,pesquisa_primaria
121,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-27 21:05:43.627,pesquisa_primaria
122,21,diarista,dores,como_define_preco,Geralmente é o cliente que diz quanto pode pagar e eu aceito.,,2026-03-27 21:06:01.331,pesquisa_primaria
123,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-28 03:41:36.114,pesquisa_primaria
124,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-30 17:19:07.065,pesquisa_primaria
125,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-31 08:01:44.623,pesquisa_primaria
126,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-03-31 08:33:07.801,pesquisa_primaria
127,21,diarista,dores,como_define_preco,"Tenho um valor fixo da minha diária, independente da casa.",,2026-04-06 14:23:25.651,pesquisa_primaria
107,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-24 19:27:38.431,pesquisa_primaria
108,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-24 19:41:03.979,pesquisa_primaria
109,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-24 20:04:07.461,pesquisa_primaria
110,22,diarista,tecnologia,maior_medo_app,Ter que pagar uma taxa alta para o aplicativo e não sobrar nada pra mim.,,2026-03-25 13:38:54.909,pesquisa_primaria
111,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-25 14:16:00.306,pesquisa_primaria
112,22,diarista,tecnologia,maior_medo_app,Ter que pagar uma taxa alta para o aplicativo e não sobrar nada pra mim.,,2026-03-25 14:18:16.907,pesquisa_primaria
113,22,diarista,tecnologia,maior_medo_app,Ter uma segunda do app,,2026-03-25 20:59:45.105,pesquisa_primaria
114,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-26 09:12:33.191,pesquisa_primaria
115,22,diarista,tecnologia,maior_medo_app,Ter que pagar uma taxa alta para o aplicativo e não sobrar nada pra mim.,,2026-03-26 11:58:05.444,pesquisa_primaria
116,22,diarista,tecnologia,maior_medo_app,O cliente do aplicativo não pagar direito ou dar calote.,,2026-03-27 20:16:44.565,pesquisa_primaria
117,22,diarista,tecnologia,maior_medo_app,O cliente do aplicativo não pagar direito ou dar calote.,,2026-03-27 20:26:05.482,pesquisa_primaria
118,22,diarista,tecnologia,maior_medo_app,O cliente do aplicativo não pagar direito ou dar calote.,,2026-03-27 20:30:39.852,pesquisa_primaria
119,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-27 20:35:14.582,pesquisa_primaria
120,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-27 21:02:36.821,pesquisa_primaria
121,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-27 21:05:43.627,pesquisa_primaria
122,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-27 21:06:01.331,pesquisa_primaria
123,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-28 03:41:36.114,pesquisa_primaria
124,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-03-30 17:19:07.065,pesquisa_primaria
125,22,diarista,tecnologia,maior_medo_app,O cliente do aplicativo não pagar direito ou dar calote.,,2026-03-31 08:01:44.623,pesquisa_primaria
126,22,diarista,tecnologia,maior_medo_app,O cliente do aplicativo não pagar direito ou dar calote.,,2026-03-31 08:33:07.801,pesquisa_primaria
127,22,diarista,tecnologia,maior_medo_app,Medo de ir na casa de gente estranha ou perigosa.,,2026-04-06 14:23:25.651,pesquisa_primaria
107,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Da pessoa ser ruim,,2026-03-24 19:27:38.431,pesquisa_primaria
108,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Não sei ,,2026-03-24 19:41:03.979,pesquisa_primaria
109,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Que o aplicativo podesse nos dar seguranca,,2026-03-24 20:04:07.461,pesquisa_primaria
110,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,O de se sabe entrar e sair de qualquer lugar não se tem medo,,2026-03-25 13:38:54.909,pesquisa_primaria
111,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,"Precisão do trabalho 
",,2026-03-25 14:16:00.306,pesquisa_primaria
112,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Eu sei entrar e sair em qualquer lugar com respeito então não tenho dificuldade com isso ,,2026-03-25 14:18:16.907,pesquisa_primaria
113,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,"Uma  inversão do app para passar segurança 
",,2026-03-25 20:59:45.105,pesquisa_primaria
114,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,No aplicativo ,,2026-03-26 09:12:33.191,pesquisa_primaria
115,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Fico sem jeito ,,2026-03-26 11:58:05.444,pesquisa_primaria
116,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,A necessidade de trabalhar ,,2026-03-27 20:16:44.565,pesquisa_primaria
117,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Acho que quando se trata de uma família é bem mais confiante ,,2026-03-27 20:26:05.482,pesquisa_primaria
118,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Depende ,,2026-03-27 20:30:39.852,pesquisa_primaria
119,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Tenho medo de ir pra casa de pessoas desconhecida ,,2026-03-27 20:35:14.582,pesquisa_primaria
120,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Não iria,,2026-03-27 21:02:36.821,pesquisa_primaria
121,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Indicação de amigos ou patrão ,,2026-03-27 21:05:43.627,pesquisa_primaria
122,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Ele ser indicado por uma outra cliente.,,2026-03-27 21:06:01.331,pesquisa_primaria
123,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Avaliações sobre a casa e sobre as pessoas que moram lá.,,2026-03-28 03:41:36.114,pesquisa_primaria
124,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Só pela indicação de alguém conhecido.,,2026-03-30 17:19:07.065,pesquisa_primaria
125,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Eu fazer algumas perguntas pra vê se a pessoa tem caráter ou não.,,2026-03-31 08:01:44.623,pesquisa_primaria
126,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Ter segurança com o aplicativo ,,2026-03-31 08:33:07.801,pesquisa_primaria
127,23,diarista,tecnologia,confianca_cliente_desconhecido_aberta,Na fé ,,2026-04-06 14:23:25.651,pesquisa_primaria
107,24,diarista,formalizacao,mei_ativo,"Não, eu até já abri um MEI, mas parei de pagar o boleto.",,2026-03-24 19:27:38.431,pesquisa_primaria
108,24,diarista,formalizacao,mei_ativo,"Não, nunca abri um MEI.",,2026-03-24 19:41:03.979,pesquisa_primaria
109,24,diarista,formalizacao,mei_ativo,"Sim, tenho MEI, pago em dia e tenho os benefícios do INSS.",,2026-03-24 20:04:07.461,pesquisa_primaria
110,24,diarista,formalizacao,mei_ativo,"Não, eu até já abri um MEI, mas parei de pagar o boleto.",,2026-03-25 13:38:54.909,pesquisa_primaria
111,24,diarista,formalizacao,mei_ativo,"Não, nunca abri um MEI.",,2026-03-25 14:16:00.306,pesquisa_primaria
112,24,diarista,formalizacao,mei_ativo,"Não, eu até já abri um MEI, mas parei de pagar o boleto.",,2026-03-25 14:18:16.907,pesquisa_primaria
113,24,diarista,formalizacao,mei_ativo,"Sim, tenho MEI, pago em dia e tenho os benefícios do INSS.",,2026-03-25 20:59:45.105,pesquisa_primaria
114,24,diarista,formalizacao,mei_ativo,"Sim, tenho MEI, pago em dia e tenho os benefícios do INSS.",,2026-03-26 09:12:33.191,pesquisa_primaria
115,24,diarista,formalizacao,mei_ativo,"Sim, tenho MEI, pago em dia e tenho os benefícios do INSS.",,2026-03-26 11:58:05.444,pesquisa_primaria
116,24,diarista,formalizacao,mei_ativo,"Não, nunca abri um MEI.",,2026-03-27 20:16:44.565,pesquisa_primaria
117,24,diarista,formalizacao,mei_ativo,"Não, nunca abri um MEI.",,2026-03-27 20:26:05.482,pesquisa_primaria
118,24,diarista,formalizacao,mei_ativo,"Não, nunca abri um MEI.",,2026-03-27 20:30:39.852,pesquisa_primaria
119,24,diarista,formalizacao,mei_ativo,"Não, nunca abri um MEI.",,2026-03-27 20:35:14.582,pesquisa_primaria
120,24,diarista,formalizacao,mei_ativo,"Não, nunca abri um MEI.",,2026-03-27 21:02:36.821,pesquisa_primaria
121,24,diarista,formalizacao,mei_ativo,"Sim, tenho MEI, pago em dia e tenho os benefícios do INSS.",,2026-03-27 21:05:43.627,pesquisa_primaria
122,24,diarista,formalizacao,mei_ativo,"Sim, tenho MEI, pago em dia e tenho os benefícios do INSS.",,2026-03-27 21:06:01.331,pesquisa_primaria
123,24,diarista,formalizacao,mei_ativo,"Não, nunca abri um MEI.",,2026-03-28 03:41:36.114,pesquisa_primaria
124,24,diarista,formalizacao,mei_ativo,"Sim, tenho MEI, pago em dia e tenho os benefícios do INSS.",,2026-03-30 17:19:07.065,pesquisa_primaria
125,24,diarista,formalizacao,mei_ativo,"Sim, tenho MEI, pago em dia e tenho os benefícios do INSS.",,2026-03-31 08:01:44.623,pesquisa_primaria
126,24,diarista,formalizacao,mei_ativo,"Sim, tenho MEI, pago em dia e tenho os benefícios do INSS.",,2026-03-31 08:33:07.801,pesquisa_primaria
127,24,diarista,formalizacao,mei_ativo,"Não, nunca abri um MEI.",,2026-04-06 14:23:25.651,pesquisa_primaria
107,25,diarista,formalizacao,motivo_nao_mei,Acho o processo muito complicado ou não sei como fazer.,,2026-03-24 19:27:38.431,pesquisa_primaria
108,25,diarista,formalizacao,motivo_nao_mei,,,2026-03-24 19:41:03.979,pesquisa_primaria
109,25,diarista,formalizacao,motivo_nao_mei,"Eu já respondi ""Sim"" na pergunta anterior.",,2026-03-24 20:04:07.461,pesquisa_primaria
110,25,diarista,formalizacao,motivo_nao_mei,O dinheiro da faxina não sobra no fim do mês para pagar o boleto.,,2026-03-25 13:38:54.909,pesquisa_primaria
111,25,diarista,formalizacao,motivo_nao_mei,O dinheiro da faxina não sobra no fim do mês para pagar o boleto.,,2026-03-25 14:16:00.306,pesquisa_primaria
112,25,diarista,formalizacao,motivo_nao_mei,O dinheiro da faxina não sobra no fim do mês para pagar o boleto.,,2026-03-25 14:18:16.907,pesquisa_primaria
113,25,diarista,formalizacao,motivo_nao_mei,"Eu já respondi ""Sim"" na pergunta anterior.",,2026-03-25 20:59:45.105,pesquisa_primaria
114,25,diarista,formalizacao,motivo_nao_mei,Não vejo vantagem em pagar o INSS/MEI.,,2026-03-26 09:12:33.191,pesquisa_primaria
115,25,diarista,formalizacao,motivo_nao_mei,"Eu já respondi ""Sim"" na pergunta anterior.",,2026-03-26 11:58:05.444,pesquisa_primaria
116,25,diarista,formalizacao,motivo_nao_mei,O dinheiro da faxina não sobra no fim do mês para pagar o boleto.,,2026-03-27 20:16:44.565,pesquisa_primaria
117,25,diarista,formalizacao,motivo_nao_mei,Acho o processo muito complicado ou não sei como fazer.,,2026-03-27 20:26:05.482,pesquisa_primaria
118,25,diarista,formalizacao,motivo_nao_mei,O dinheiro da faxina não sobra no fim do mês para pagar o boleto.,,2026-03-27 20:30:39.852,pesquisa_primaria
119,25,diarista,formalizacao,motivo_nao_mei,O dinheiro da faxina não sobra no fim do mês para pagar o boleto.,,2026-03-27 20:35:14.582,pesquisa_primaria
120,25,diarista,formalizacao,motivo_nao_mei,Não vejo vantagem em pagar o INSS/MEI.,,2026-03-27 21:02:36.821,pesquisa_primaria
121,25,diarista,formalizacao,motivo_nao_mei,"Eu já respondi ""Sim"" na pergunta anterior.",,2026-03-27 21:05:43.627,pesquisa_primaria
122,25,diarista,formalizacao,motivo_nao_mei,"Eu já respondi ""Sim"" na pergunta anterior.",,2026-03-27 21:06:01.331,pesquisa_primaria
123,25,diarista,formalizacao,motivo_nao_mei,Acho o processo muito complicado ou não sei como fazer.,,2026-03-28 03:41:36.114,pesquisa_primaria
124,25,diarista,formalizacao,motivo_nao_mei,"Eu já respondi ""Sim"" na pergunta anterior.",,2026-03-30 17:19:07.065,pesquisa_primaria
125,25,diarista,formalizacao,motivo_nao_mei,"Eu já respondi ""Sim"" na pergunta anterior.",,2026-03-31 08:01:44.623,pesquisa_primaria
126,25,diarista,formalizacao,motivo_nao_mei,"Eu já respondi ""Sim"" na pergunta anterior.",,2026-03-31 08:33:07.801,pesquisa_primaria
127,25,diarista,formalizacao,motivo_nao_mei,O dinheiro da faxina não sobra no fim do mês para pagar o boleto.,,2026-04-06 14:23:25.651,pesquisa_primaria
